Employee_ID,First_Name,Last_Name,Age,Gender,Department,Job_Level,Years_Experience,Annual_Salary,Monthly_Bonus,Satisfaction_Score,Performance_Rating,Projects_Completed,Overtime_Hours,Sick_Days_Taken,Remote_Work_Pct,Education_Level,City,Engagement_Index,Attrition_Risk
1180,Leo,Davis,44.0,Female,Support,Senior,13.0,91475.21,375.47,5.71,A,13,6.0,19.0,0,Bachelors,Chicago,70.6,0.0757
1181,Frank,Wilson,38.0,Female,Engineering,Junior,0.4,100814.66,886.24,7.03,B,8,2.2,6.0,0,Bachelors,San Francisco,83.81,0.2931
1182,Diana,Thomas,50.0,Male,Legal,Senior,6.4,94297.57,597.33,8.69,D,6,14.0,18.0,25,Masters,,56.1,0.6721
1183,Kate,Garcia,45.0,Female,Support,Mid,8.8,64427.84,1427.34,7.23,B,2,1.3,4.0,100,Bachelors,Portland,74.91,0.3589
1184,Quinn,Martinez,61.0,Male,Engineering,Junior,26.7,25240.02,1083.33,,A,10,,17.0,25,Masters,Boston,64.71,0.0494
1185,Frank,Williams,,Male,Sales,Mid,11.5,242704.7217888501,1076.7,7.91,C,9,,7.0,75,Bachelors,Boston,88.24,0.1843
1186,Eve,Brown,55.0,Male,Operations,Junior,2.3,69244.84,354.21,,B,10,7.9,17.0,100,Bachelors,Chicago,56.77,0.3159
1187,Tina,Taylor,42.0,Female,Sales,Mid,8.7,50475.36,344.0,5.3,B,9,4.3,6.0,0,High School,Seattle,82.37,0.3536
1188,Bob,Williams,32.0,Male,Engineering,Lead,10.1,59761.86,933.14,1.04,C,8,1.7,19.0,50,PhD,Atlanta,67.82,0.0973
1189,Frank,Smith,44.0,Male,Sales,Mid,9.2,103557.36,1567.06,8.93,C,10,4.3,19.0,25,Bachelors,Seattle,65.92,0.182
1190,Kate,Moore,21.0,Female,Finance,Junior,12.0,46978.52,2402.73,2.49,B,11,1.2,5.0,25,Masters,Denver,84.38,0.2563
1191,Paul,Martinez,21.0,Female,HR,Senior,16.4,82302.8,132.04,2.14,C,10,0.3,7.0,25,Bachelors,Boston,89.33,0.3925
1192,Paul,Jones,35.0,Male,Operations,Junior,0.7,76795.08,850.01,3.77,F,11,12.6,14.0,100,PhD,Boston,75.43,0.2144
1193,Alice,Moore,28.0,Male,Support,Senior,0.8,64137.47,1669.39,4.42,F,8,3.3,2.0,75,Masters,Austin,81.3,0.2656
1194,Ivy,Smith,47.0,Female,Support,Mid,11.1,86179.72,1332.14,8.19,C,11,,9.0,50,Bachelors,Boston,75.07,0.0944
1195,Frank,Smith,32.0,Male,Finance,Mid,2.0,107909.4,1051.73,4.5,B,7,6.8,12.0,50,PhD,Chicago,66.98,0.427
1196,Paul,Johnson,54.0,Female,Finance,Lead,0.4,65488.63,1650.16,1.44,B,6,4.1,19.0,25,Bachelors,Portland,65.73,0.3794
1197,Charlie,Thomas,60.0,Female,Engineering,Senior,3.6,66650.02,323.68,6.72,D,7,3.0,4.0,50,Masters,Denver,70.69,0.3509
1198,Tina,Brown,32.0,Male,Engineering,Junior,12.0,85685.43,1364.15,7.04,B,11,7.9,2.0,50,PhD,Seattle,46.81,0.1917
1199,Diana,Garcia,50.0,Male,Support,Mid,0.9,92201.34,1727.59,8.33,F,7,3.2,4.0,25,Bachelors,Austin,85.82,0.3786
1200,Sam,Davis,40.0,Male,Finance,Manager,7.8,69190.44,273.27,4.59,B,7,12.2,19.0,25,Masters,Denver,53.53,0.365
1201,Charlie,Thomas,51.0,Male,Finance,Junior,0.0,65281.78,1084.44,1.77,D,8,1.8,11.0,75,Bachelors,,80.16,0.2552
1202,Sam,Williams,53.0,Male,Support,Mid,0.8,23211.78,1438.41,5.98,A,12,0.2,16.0,25,Bachelors,Austin,83.17,0.3339
1203,Tina,Smith,27.0,Female,Marketing,Senior,3.0,54883.8,1529.86,2.09,B,10,0.8,16.0,25,Bachelors,Chicago,58.11,0.2687
1204,Grace,Williams,60.0,Male,Marketing,Senior,0.6,46935.14,117.92,1.15,C,8,8.6,17.0,75,Bachelors,Portland,77.17,0.4351
1205,Tina,Anderson,21.0,Female,Legal,Lead,13.1,87061.75,484.02,8.01,D,6,13.0,15.0,75,High School,San Francisco,77.15,0.1715
1206,Ivy,Williams,57.0,Female,HR,Senior,14.0,66634.14,36.72,4.63,C,5,0.4,0.0,50,Bachelors,Seattle,47.41,0.0723
1207,Alice,Jones,51.0,Male,Finance,Senior,9.9,65773.52,2094.38,5.73,B,5,12.0,18.0,25,PhD,Miami,74.53,0.1579
1208,Hank,Wilson,59.0,Male,Sales,Lead,1.9,71800.76,624.1,6.97,D,14,14.4,11.0,100,Masters,New York,66.67,0.2815
1209,Grace,Anderson,47.0,Male,Operations,Senior,5.2,52856.12,325.35,4.61,C,11,7.0,12.0,25,Bachelors,Austin,38.3,0.5598
1210,Rita,Anderson,56.0,Male,Marketing,Mid,1.4,106171.44,293.7,1.46,A,5,7.2,7.0,50,Bachelors,Chicago,68.03,0.5121
1211,Hank,Brown,60.0,Female,Support,Mid,2.3,100560.27,506.6,3.27,B,7,,11.0,0,Masters,Miami,72.66,0.2279
1212,Alice,Thomas,20.0,Male,Engineering,Senior,5.1,107598.35,1729.62,2.75,C,3,1.3,6.0,75,Masters,New York,79.57,0.3448
1213,Kate,Brown,60.0,Female,Finance,Manager,9.3,87035.18,366.33,9.8,B,11,1.2,6.0,25,Masters,Seattle,84.2,0.3627
1214,Rita,Rodriguez,29.0,Male,Sales,Mid,0.7,71351.48,2289.08,7.66,D,4,4.4,,100,Bachelors,Boston,45.91,0.0779
1215,Jack,Miller,23.0,Male,Operations,Mid,2.5,107524.04,209.97,5.06,B,16,5.3,4.0,100,PhD,Miami,87.37,0.3331
1216,Charlie,Brown,54.0,Female,Sales,Manager,18.3,57018.73,3343.11,1.57,C,12,11.6,10.0,25,Bachelors,San Francisco,64.15,0.2439
1217,Grace,Williams,29.0,Female,Legal,Senior,3.9,52833.4,516.25,2.04,B,4,3.3,12.0,0,Masters,New York,91.95,0.3349
1218,Paul,Garcia,30.0,Male,Sales,Junior,19.6,58766.75,2326.91,8.32,C,5,3.5,0.0,75,Bachelors,Atlanta,79.38,0.1118
1219,Paul,Williams,33.0,Male,Engineering,Senior,33.3,83503.17,2097.12,9.51,B,9,0.3,,25,Masters,Denver,73.18,0.1868
1220,Tina,Garcia,57.0,Female,Marketing,Director,5.2,55233.69,2091.06,1.28,B,7,29.8,5.0,50,Bachelors,Denver,78.96,0.1358
1221,Quinn,Wilson,31.0,Male,Sales,Lead,2.4,68581.79,782.0,9.19,B,7,14.6,3.0,75,Bachelors,Portland,52.8,0.1065
1222,Bob,Thomas,64.0,Male,Operations,Senior,11.0,36759.18,244.2,4.43,A,6,0.4,15.0,100,Masters,Portland,87.39,0.3892
1223,Alice,Wilson,36.0,Female,Marketing,Junior,1.2,82584.15,997.52,2.92,B,6,4.1,17.0,0,Masters,Austin,87.29,0.1806
1224,Paul,Thomas,35.0,Female,Legal,Manager,2.0,38623.73,407.86,1.92,,8,2.1,1.0,50,Bachelors,Miami,71.75,0.3591
1225,Leo,Thomas,54.0,Female,Legal,Mid,10.8,51492.46,2104.15,7.95,,8,2.8,,25,Masters,Boston,92.15,0.2503
1226,Eve,Anderson,21.0,Female,HR,Manager,4.0,98777.68,957.39,5.22,A,10,5.3,17.0,75,Masters,Atlanta,71.86,0.062
1227,Eve,Rodriguez,30.0,Female,Engineering,Mid,1.6,97967.0,852.28,8.49,F,12,2.7,6.0,25,Bachelors,Austin,82.32,0.1846
1228,Ivy,Garcia,60.0,Female,Marketing,Junior,7.4,80234.89,431.95,3.04,B,8,3.4,11.0,100,Bachelors,Miami,84.08,0.3905
1229,Ivy,Anderson,22.0,Female,Legal,Mid,9.2,78064.6,575.41,7.11,B,11,1.6,1.0,0,Masters,Portland,21.74,0.2538
1230,Charlie,Brown,48.0,Female,Legal,Mid,0.9,60318.89,1265.39,2.06,B,11,0.4,8.0,50,Bachelors,Portland,58.27,0.249
1231,Sam,Moore,37.0,Female,Marketing,Senior,2.3,54996.12,1112.99,1.81,C,8,7.0,1.0,100,Bachelors,Miami,66.54,0.087
1232,Paul,Jones,39.0,Male,Sales,Director,1.8,64030.68,1439.89,2.2,C,10,2.4,11.0,25,Bachelors,Austin,99.02,0.301
1233,Paul,Thomas,,Male,Support,Senior,3.3,38699.61,1524.19,8.28,B,10,10.9,16.0,50,Bachelors,Boston,69.01,0.2707
1234,Charlie,Garcia,53.0,Female,Operations,Manager,10.1,77553.87,1623.91,6.9,B,9,14.5,5.0,25,Bachelors,Portland,65.56,0.2951
1235,Tina,Wilson,50.0,Female,Sales,Mid,8.8,73074.28,283.84,2.49,C,7,0.5,4.0,25,Bachelors,Austin,61.92,0.3359
1236,Alice,Williams,59.0,Male,Operations,Lead,7.6,51464.73,1153.13,4.46,D,4,5.8,15.0,0,Bachelors,Portland,77.11,0.3385
1237,Tina,Davis,61.0,Female,Legal,Lead,0.0,106511.0,1094.78,7.87,D,7,8.6,,0,Masters,Seattle,84.06,0.2287
1238,Kate,Brown,37.0,Male,Legal,Senior,1.1,85352.1,200.8,3.57,A,7,5.2,15.0,0,PhD,Portland,70.85,0.614
1239,Quinn,Davis,49.0,Female,Engineering,Mid,1.8,87220.52,1205.27,9.29,C,8,2.0,14.0,0,Bachelors,New York,77.47,0.2136
1240,Hank,Martinez,44.0,Female,Marketing,Senior,2.2,61278.52,2078.9,9.23,A,6,1.7,7.0,0,Masters,Seattle,96.86,0.223
1241,Diana,Martinez,38.0,Non-Binary,Finance,Senior,1.1,71970.74,1227.6,5.98,C,9,3.1,13.0,75,PhD,New York,63.49,0.1084
1242,Frank,Williams,27.0,Male,Legal,Mid,3.7,85802.2,222.16,6.69,B,8,1.5,1.0,0,Bachelors,New York,69.89,0.2758
1243,Hank,Martinez,47.0,Female,Operations,Lead,0.5,75361.21,409.3,6.88,B,6,11.3,2.0,0,Bachelors,Seattle,64.68,0.3405
1244,Tina,Miller,27.0,Male,Operations,Director,9.7,107241.82,1037.17,3.33,C,9,0.3,4.0,50,Masters,Atlanta,75.14,0.3883
1245,Charlie,Wilson,50.0,Male,Support,Mid,10.8,67516.67,348.63,4.29,C,9,0.6,3.0,50,High School,New York,90.22,0.1487
1246,Paul,Thomas,22.0,Male,Support,Senior,6.0,60899.67,1300.43,2.22,C,5,4.7,,50,Masters,Portland,87.41,0.6245
1247,Charlie,Anderson,22.0,Female,Sales,Senior,0.7,85953.56,862.22,,A,12,5.4,11.0,75,Bachelors,Atlanta,49.48,0.1292
1248,Rita,Rodriguez,63.0,Female,Sales,Senior,15.5,44177.76,1596.74,7.51,C,10,6.7,7.0,0,Bachelors,Portland,67.49,0.685
1249,Ned,Brown,41.0,Male,Legal,Mid,23.6,92334.53,667.6,1.42,D,5,1.6,10.0,75,Masters,New York,86.41,0.1312
1250,Rita,Davis,36.0,Female,Legal,Manager,1.6,43384.34,1055.57,5.94,A,6,1.7,3.0,75,Masters,Denver,97.74,0.2185
1251,Bob,Williams,55.0,Female,HR,Mid,8.5,86048.86,465.17,4.09,B,14,2.7,8.0,25,Bachelors,Atlanta,92.38,0.4167
1252,Charlie,Miller,36.0,Female,Operations,Junior,12.9,57737.98,2938.79,8.34,C,8,1.3,17.0,75,High School,Boston,80.64,0.2827
1253,Paul,Williams,33.0,Female,Engineering,Lead,5.4,82484.85,835.98,4.09,B,5,2.4,7.0,25,Bachelors,San Francisco,46.55,0.1751
1254,Ivy,Anderson,28.0,Male,Marketing,Senior,2.7,91961.54,269.25,6.8,C,12,6.0,5.0,100,Bachelors,Boston,47.73,0.4753
1255,Diana,Moore,49.0,Non-Binary,Marketing,Lead,4.6,75375.27,1760.47,2.49,C,10,3.5,7.0,50,High School,New York,96.97,0.4387
1256,Alice,Moore,40.0,Female,Support,Junior,5.0,45608.34,647.37,6.03,F,4,17.0,11.0,25,Bachelors,Miami,66.6,0.3216
1257,Diana,Miller,31.0,Male,Marketing,Junior,3.6,52270.94,1698.6,3.64,D,7,4.3,15.0,100,Bachelors,,58.59,0.0665
1258,Alice,Taylor,56.0,Male,Operations,Manager,18.6,55969.5,657.82,2.48,B,10,2.0,,75,Masters,Denver,60.6,0.1674
1259,Ned,Wilson,51.0,Male,Sales,Junior,9.5,30309.85,343.43,6.57,B,9,1.0,16.0,25,Bachelors,Atlanta,65.3,0.61
1260,Paul,Martinez,30.0,Male,Engineering,Lead,1.9,96804.51,823.07,6.75,B,14,1.2,12.0,75,Bachelors,Atlanta,51.64,0.1289
1261,Tina,Martinez,39.0,Female,Marketing,Lead,6.2,74422.37,251.97,9.85,A,7,0.1,17.0,25,Bachelors,San Francisco,79.5,0.3884
1262,Hank,Wilson,54.0,Female,Operations,Senior,8.2,47018.6,635.21,7.02,,8,2.9,10.0,50,Bachelors,Denver,95.66,0.3305
1263,Grace,Wilson,30.0,Female,Finance,Junior,1.1,104024.85,1549.27,5.64,C,5,16.1,16.0,75,Masters,Portland,57.48,0.2075
1264,Charlie,Garcia,27.0,Female,Legal,Senior,3.1,56570.78,1180.89,9.21,D,5,7.5,8.0,0,Masters,Boston,89.8,0.264
1265,Quinn,Johnson,23.0,Male,HR,Manager,16.5,77512.59,930.36,8.45,D,7,1.8,4.0,0,Bachelors,Austin,68.31,0.0852
1266,Alice,Wilson,46.0,Female,HR,Mid,5.9,53844.05,650.38,5.94,A,9,8.0,13.0,25,Bachelors,San Francisco,91.35,0.2843
1267,Paul,Williams,63.0,Male,Marketing,Mid,1.7,27598.28,2178.2,5.6,,5,13.4,2.0,50,Bachelors,Atlanta,83.84,0.1762
1268,Leo,Garcia,59.0,Non-Binary,Sales,Mid,0.9,41982.31,951.05,9.48,C,6,5.6,15.0,75,Masters,Portland,69.7,0.4845
1269,Sam,Taylor,57.0,Male,HR,Junior,5.1,62133.21,471.77,6.55,B,7,3.6,17.0,75,Masters,New York,68.63,0.4057
1270,Ned,Brown,49.0,Non-Binary,HR,Manager,5.6,91762.53,1513.63,7.42,B,5,0.7,2.0,25,High School,Boston,95.06,0.2382
1271,Frank,Garcia,63.0,Male,Support,Lead,2.8,79623.73,1252.39,1.78,D,5,0.4,13.0,50,Bachelors,Seattle,88.62,0.1747
1272,Frank,Smith,46.0,Male,HR,Director,7.0,75084.51,407.54,7.46,B,5,1.2,15.0,100,Masters,Austin,65.03,0.3328
1273,Mona,Martinez,40.0,Male,HR,Senior,0.5,27779.39,1903.29,3.38,F,10,5.4,16.0,75,Bachelors,Miami,88.93,0.2396
1274,Sam,Anderson,39.0,Female,Marketing,Lead,1.1,99941.9,971.53,2.04,C,9,0.8,1.0,100,Bachelors,Portland,82.75,0.3735
1275,Hank,Smith,23.0,Female,Support,Junior,5.5,76920.95,1068.67,8.65,B,9,3.8,7.0,75,Masters,Portland,81.0,0.3624
1276,Bob,Williams,,Male,Operations,Senior,0.4,69372.81,1989.53,7.22,B,6,2.9,13.0,25,Masters,Austin,78.42,0.2973
1277,Alice,Davis,32.0,Female,Engineering,Senior,14.9,96913.31,226.74,4.67,A,7,5.0,13.0,50,Masters,Austin,47.77,0.4226
1278,Olivia,Davis,28.0,Female,Engineering,Manager,1.1,99444.93,430.41,4.88,C,11,0.3,14.0,0,PhD,Boston,65.34,0.3276
1279,Alice,Wilson,23.0,Female,Sales,Lead,7.8,97400.99,2011.07,2.77,C,6,19.6,4.0,25,Masters,New York,37.08,0.3735
1280,Eve,Brown,31.0,Female,Operations,Manager,3.5,66564.1,401.0,1.09,C,4,5.9,14.0,0,Bachelors,Atlanta,98.07,0.0597
1281,Paul,Garcia,28.0,Male,Legal,Lead,3.6,49923.52,853.41,4.14,C,10,6.4,15.0,100,Masters,San Francisco,75.74,0.2152
1282,Sam,Moore,32.0,Male,Finance,Lead,10.1,93756.3,2207.85,2.34,D,10,0.1,3.0,100,Bachelors,Miami,61.31,0.2788
1283,Diana,Davis,45.0,Female,Engineering,Junior,4.8,41968.8,312.4,4.8,B,14,0.4,13.0,25,Masters,Seattle,35.55,0.1085
1284,Charlie,Miller,57.0,Female,Finance,Lead,9.1,,100.2,8.5,C,11,5.8,9.0,100,Bachelors,Atlanta,74.61,0.1744
1285,Quinn,Wilson,61.0,Non-Binary,Engineering,Senior,4.9,72615.99,275.57,2.03,C,6,0.6,16.0,75,PhD,Portland,46.0,0.1966
1286,Quinn,Miller,,Female,Support,Mid,6.3,48660.55,844.51,1.83,B,10,11.3,10.0,50,Masters,Seattle,75.6,0.3618
1287,Leo,Thomas,58.0,Male,Engineering,Junior,10.0,44898.89,702.78,9.12,D,8,4.9,6.0,25,Masters,Miami,58.27,0.2232
1288,Ned,Brown,47.0,Female,Support,Senior,6.5,43892.69,640.8,7.71,C,9,0.4,7.0,100,Masters,Boston,94.66,0.3933
1289,Frank,Rodriguez,38.0,Male,Support,Mid,6.7,75087.98,591.34,1.48,A,7,4.8,18.0,100,Bachelors,New York,84.96,0.1348
1290,Charlie,Anderson,43.0,Non-Binary,Sales,Mid,10.9,71859.37,395.78,1.72,D,12,8.1,,100,Bachelors,Miami,62.23,0.2407
1291,Ivy,Martinez,38.0,Female,HR,Senior,20.8,44809.71,609.47,7.16,D,13,8.1,,100,Bachelors,Denver,88.57,0.2647
1292,Eve,Garcia,32.0,Female,Sales,Manager,3.3,64157.97,1142.38,4.33,C,8,2.6,12.0,0,Masters,New York,58.01,0.0976
1293,Quinn,Taylor,32.0,Female,Support,Lead,6.0,41905.42,1421.84,7.52,B,12,3.1,13.0,75,Bachelors,Portland,54.02,0.245
1294,Ned,Anderson,47.0,Male,Support,Mid,0.6,84964.64,1230.81,4.64,F,7,6.7,5.0,75,Masters,San Francisco,57.43,0.0795
1295,Charlie,Wilson,21.0,Male,Engineering,Mid,3.1,70798.95,597.4,9.71,A,10,10.4,5.0,100,Masters,Seattle,62.99,0.124
1296,Alice,Williams,29.0,Female,Operations,Junior,3.7,63675.14,709.74,7.25,C,9,7.9,19.0,0,Bachelors,New York,97.95,0.3105
1297,Tina,Jones,41.0,Female,HR,Mid,12.6,43661.56,1552.01,1.42,B,4,4.5,18.0,100,Masters,Miami,61.19,0.2967
1298,Alice,Jones,32.0,Male,Operations,Junior,5.0,65396.58,,3.97,B,5,6.5,14.0,50,Masters,Chicago,34.01,0.5302
1299,Charlie,Taylor,28.0,Female,Operations,Director,9.2,62875.99,2768.31,6.07,D,8,5.3,1.0,75,High School,Chicago,86.87,0.1307
1300,Rita,Jones,52.0,Female,Operations,Senior,0.1,78989.99,645.43,2.28,C,6,4.3,0.0,25,Bachelors,Atlanta,72.67,0.2717
1301,Jack,Davis,33.0,Male,HR,Junior,4.4,75674.4,256.46,1.02,C,7,12.6,0.0,50,PhD,San Francisco,87.06,0.5145
1302,Charlie,Rodriguez,,Male,Operations,Mid,16.2,89425.32,893.55,1.71,B,5,5.2,19.0,0,Bachelors,Boston,68.56,0.3751
1303,Hank,Thomas,34.0,Female,HR,Mid,1.8,61339.32,1281.91,5.72,D,1,2.4,12.0,25,Masters,Boston,66.72,0.4322
1304,Ned,Rodriguez,51.0,Female,Finance,Mid,0.2,31070.95,1625.17,6.69,B,4,18.3,7.0,50,Bachelors,Seattle,70.94,0.1076
1305,Rita,Thomas,52.0,Female,Support,Junior,4.0,93804.04,541.3,1.84,A,8,14.9,15.0,100,Bachelors,New York,86.87,0.2934
1306,Olivia,Garcia,36.0,Female,Legal,Director,8.5,51407.28,1008.56,6.99,C,4,7.6,9.0,100,Masters,New York,67.75,0.0993
1307,Bob,Garcia,43.0,Male,Engineering,Mid,4.2,47647.82,1382.07,6.55,B,7,0.2,11.0,75,Bachelors,Seattle,55.94,0.1634
1308,Jack,Rodriguez,49.0,Female,Marketing,Junior,4.3,,836.55,9.46,B,2,6.5,19.0,25,Masters,Chicago,62.08,0.1844
1309,Bob,Brown,32.0,Male,Operations,Junior,7.8,78649.95,703.45,8.57,D,5,0.2,11.0,25,High School,Miami,70.59,0.0971
1310,Quinn,Garcia,35.0,Male,Sales,Senior,2.1,60321.6,1157.11,9.49,C,11,0.4,15.0,0,Bachelors,Portland,72.37,0.1687
1311,Hank,Brown,21.0,Female,Finance,Junior,9.8,60148.76,91.37,9.69,D,9,2.2,2.0,75,Masters,Denver,74.2,0.1398
1312,Alice,Wilson,36.0,Female,Sales,Junior,1.2,,661.24,4.97,C,9,1.9,1.0,100,Bachelors,Miami,94.58,0.3367
1313,Ivy,Smith,51.0,Male,Marketing,Mid,3.5,103163.89,3065.9,5.39,A,3,4.1,5.0,25,Bachelors,Austin,45.09,0.2349
1314,Kate,Miller,,Male,HR,Senior,7.5,71941.08,1105.72,3.53,A,12,1.4,14.0,25,Bachelors,Denver,65.9,0.3367
1315,Paul,Taylor,27.0,Female,Marketing,Junior,12.3,50704.82,3121.33,5.58,D,7,1.1,2.0,75,Bachelors,San Francisco,58.77,0.4811
1316,Grace,Martinez,22.0,Female,Sales,Mid,11.0,50928.77,948.26,2.36,A,9,5.5,8.0,25,Masters,San Francisco,28.17,0.1739
1317,Jack,Wilson,31.0,Female,Support,Mid,9.0,66480.55,1895.29,7.04,C,7,2.9,4.0,25,Bachelors,New York,83.39,0.3648
1318,Charlie,Anderson,39.0,Female,Support,Junior,3.1,77232.87,589.37,1.22,B,13,0.3,0.0,50,Bachelors,,48.87,0.2438
1319,Rita,Garcia,35.0,Female,Marketing,Mid,0.9,82647.56,662.85,3.12,C,10,2.9,19.0,25,High School,Portland,30.22,0.4732
1320,Mona,Rodriguez,33.0,Female,Support,Junior,1.7,74731.49,486.19,2.87,B,8,7.1,0.0,0,High School,New York,61.1,0.3188
1321,Grace,Miller,35.0,Male,Engineering,Junior,14.0,53478.79,1798.56,9.44,A,9,0.3,0.0,75,Bachelors,Seattle,76.36,0.3978
1322,Diana,Thomas,62.0,Male,Marketing,Mid,13.6,62673.29,385.1,2.3,C,8,12.4,12.0,75,Bachelors,Seattle,50.06,0.0989
1323,Mona,Miller,52.0,Male,Operations,Junior,21.2,88145.97,140.91,9.02,B,9,3.2,6.0,0,Masters,Seattle,54.5,0.337
1324,Tina,Johnson,49.0,Female,Engineering,Junior,0.6,46785.98,1653.89,2.12,C,10,3.6,4.0,50,High School,Chicago,37.51,0.2173
1325,Alice,Anderson,31.0,Female,Operations,Mid,5.4,61753.43,351.09,6.86,C,6,1.8,,50,Bachelors,San Francisco,67.07,0.2312
1326,Hank,Wilson,34.0,Female,Legal,Manager,7.3,85144.18,1486.64,3.88,C,12,5.2,19.0,100,Masters,Austin,50.58,0.8238
1327,Ned,Moore,37.0,Male,Legal,Senior,8.7,91256.19,693.07,3.84,B,8,0.1,8.0,25,Masters,Atlanta,70.44,0.0464
1328,Paul,Rodriguez,,Male,Marketing,Lead,7.2,67755.86,4194.33,9.98,C,5,6.7,11.0,0,Bachelors,San Francisco,35.33,0.1876
1329,Ned,Martinez,42.0,Male,Engineering,Manager,10.3,62953.45,2757.13,3.03,D,12,0.5,9.0,75,High School,Denver,93.21,0.1588
1330,Leo,Rodriguez,,Male,Support,Director,3.1,,4931.33,2.82,C,11,,13.0,50,Masters,Chicago,83.04,0.3882
1331,Sam,Garcia,49.0,Female,Engineering,Lead,1.4,83564.08,312.91,6.3,C,9,0.8,19.0,0,Bachelors,San Francisco,97.99,0.3466
1332,Olivia,Thomas,52.0,Female,Legal,Senior,1.6,101013.15,831.83,7.67,D,6,,13.0,100,Masters,Chicago,54.83,0.414
1333,Bob,Williams,64.0,Non-Binary,Marketing,Mid,0.1,,139.45,9.84,D,5,3.1,1.0,100,Bachelors,,75.79,0.2066
1334,Bob,Smith,34.0,Female,Finance,Junior,3.0,80501.82,1196.75,7.31,B,12,0.3,13.0,25,Bachelors,Atlanta,91.59,0.1942
1335,Sam,Brown,26.0,Female,HR,Senior,0.7,70880.65,350.8,6.06,F,7,0.8,18.0,50,Masters,Denver,71.11,0.1445
1336,Quinn,Taylor,34.0,Female,HR,Director,2.7,,872.31,4.68,A,10,3.9,2.0,100,Bachelors,Seattle,54.06,0.2394
1337,Tina,Taylor,61.0,Male,HR,Mid,6.9,30665.15,65.24,6.36,F,8,6.0,0.0,25,PhD,Denver,72.18,0.315
1338,Jack,Williams,57.0,Female,Support,Senior,15.7,75893.1,72.81,6.41,B,5,2.2,17.0,50,Masters,Chicago,87.13,0.1556
1339,Frank,Taylor,63.0,Female,Engineering,Mid,12.8,123707.46,400.47,2.96,B,9,10.0,13.0,100,PhD,San Francisco,71.82,0.4299
1340,Olivia,Anderson,30.0,Female,Support,Mid,2.0,99957.87,459.01,7.04,D,12,0.9,17.0,75,Masters,New York,98.63,0.2237
1341,Kate,Smith,48.0,Male,Legal,Mid,1.0,96564.41,2182.68,2.84,B,7,4.1,18.0,75,Masters,Boston,81.66,0.517
1342,Eve,Williams,50.0,Male,HR,Mid,1.5,77403.26,611.44,5.41,B,9,0.5,18.0,0,Bachelors,New York,36.85,0.1424
1343,Alice,Taylor,44.0,Male,Legal,Mid,24.8,79909.51,1288.98,3.34,C,10,0.9,18.0,75,PhD,Boston,91.75,0.412
1344,Hank,Taylor,43.0,Non-Binary,Engineering,Senior,5.6,18677.56,123.96,3.82,C,13,,11.0,75,Bachelors,Chicago,47.99,0.2315
1345,Leo,Brown,38.0,Male,Legal,Manager,1.4,88775.23,1069.39,6.52,A,8,24.7,15.0,50,High School,Chicago,65.58,0.105
1346,Leo,Thomas,21.0,Female,Finance,Manager,12.9,59254.51,1014.21,1.58,B,7,29.9,19.0,25,Masters,Boston,66.81,0.0594
1347,Eve,Thomas,41.0,Female,Support,Junior,3.5,56562.0,1442.53,1.11,B,9,8.1,1.0,75,Bachelors,Portland,54.23,0.6098
1348,Grace,Moore,,Male,Marketing,Manager,16.1,307247.2678724549,979.9,2.18,B,6,1.1,3.0,50,Bachelors,Atlanta,65.12,0.2243
1349,Diana,Taylor,52.0,Female,Legal,Mid,2.1,64145.9,2944.81,2.52,C,3,1.7,13.0,75,Bachelors,,81.7,0.3536
1350,Frank,Davis,,Female,Legal,Mid,3.5,56212.02,641.14,2.78,B,5,0.5,18.0,100,PhD,Portland,72.45,0.5892
1351,Mona,Rodriguez,44.0,Female,Marketing,Senior,4.9,72305.19,373.72,7.97,B,7,0.3,,50,PhD,Seattle,73.49,0.1725
1352,Tina,Williams,28.0,Non-Binary,Engineering,Mid,15.6,59717.89,1494.06,5.02,C,7,6.6,9.0,25,Masters,Chicago,63.09,0.2027
1353,Olivia,Garcia,53.0,Male,Engineering,Junior,14.2,74207.11,1082.54,5.23,D,10,3.9,15.0,0,Masters,Boston,81.65,0.2724
1354,Charlie,Martinez,42.0,Male,Support,Mid,6.0,39282.09,387.99,6.8,C,6,5.4,19.0,25,Bachelors,Denver,94.32,0.1305
1355,Hank,Wilson,24.0,Female,Legal,Senior,1.8,67290.73,1305.66,,A,9,4.3,0.0,0,Masters,Miami,72.37,0.4937
1356,Tina,Moore,44.0,Female,Finance,Mid,3.6,47881.5,1824.4,1.03,C,9,0.1,6.0,75,PhD,Miami,67.21,0.1124
1357,Paul,Jones,27.0,Non-Binary,HR,Senior,26.0,57888.11,1117.25,8.71,D,8,1.9,10.0,50,Bachelors,Boston,65.01,0.3053
1358,Mona,Garcia,35.0,Female,Finance,Senior,6.6,75154.77,979.46,9.9,C,4,5.9,10.0,25,Masters,Seattle,50.66,0.246
1359,Rita,Brown,64.0,Female,Marketing,Senior,10.6,36712.05,214.82,2.1,B,8,9.9,19.0,100,High School,Atlanta,30.36,0.1119
1360,Jack,Martinez,34.0,Female,Marketing,Manager,4.2,53907.04,624.68,6.86,F,7,0.8,13.0,25,Masters,Austin,65.24,0.1436
1361,Sam,Garcia,20.0,Female,Operations,Mid,5.3,84517.22,365.0,1.02,C,8,0.6,3.0,0,Masters,Austin,90.7,0.1482
